ab,year,questionType,title,word,words,count,level,pos,fromChoices
B,108,V,B-108-V-Q1to10,its,its,1,1,pron.,0
B,108,V,B-108-V-Q1to10,new,new,1,1,adj.,0
B,108,V,B-108-V-Q1to10,meadow,meadow,1,3,n.,0
B,108,V,B-108-V-Q1to10,under,under,1,1,prep./adv.,0
B,108,V,B-108-V-Q1to10,sun,sun,1,1,n./v.,0
B,108,V,B-108-V-Q1to10,droplets,droplets,1,9,,0
B,108,V,B-108-V-Q1to10,water,water,1,1,n./v.,0
B,108,V,B-108-V-Q1to10,great,Great,1,1,adj./n.,0
B,108,V,B-108-V-Q1to10,wall,Wall,1,1,n./v.,0
B,108,V,B-108-V-Q1to10,china,China,1,3,n.,0
B,108,V,B-108-V-Q1to10,be,was,1,1,v.,0
B,108,V,B-108-V-Q1to10,originally,originally,1,9,,0
B,108,V,B-108-V-Q1to10,build,built,1,1,v.,0
B,108,V,B-108-V-Q1to10,northern,northern,1,2,adj.,0
B,108,V,B-108-V-Q1to10,border,border,1,3,n./v.,0
B,108,V,B-108-V-Q1to10,country,country,1,1,n.,0
B,108,V,B-108-V-Q1to10,against,against,1,1,prep.,0
B,108,V,B-108-V-Q1to10,foreign,foreign,1,1,adj.,0
B,108,V,B-108-V-Q1to10,mad,mad,1,1,adj.,0
B,108,V,B-108-V-Q1to10,scientist,scientist,1,2,n.,0
B,108,V,B-108-V-Q1to10,novel,novel,1,2,adj.,0
B,108,V,B-108-V-Q1to10,often,often,1,1,"adv. ",0
B,108,V,B-108-V-Q1to10,portray,portrayed,1,4,v.,0
B,108,V,B-108-V-Q1to10,as,as,1,1,adv./conj./prep./pron.,0
B,108,V,B-108-V-Q1to10,wild-eyed,wild-eyed,1,9,,0
B,108,V,B-108-V-Q1to10,man,man,1,1,n./v.,0
B,108,V,B-108-V-Q1to10,crazy,crazy,1,2,adj.,0
B,108,V,B-108-V-Q1to10,work,working,1,1,v./n.,0
B,108,V,B-108-V-Q1to10,lab,lab,1,4,n.,0
B,108,V,B-108-V-Q1to10,full,full,1,1,adj.,0
B,108,V,B-108-V-Q1to10,strange,strange,1,1,adj.,0
B,108,V,B-108-V-Q1to10,equipment,equipment,1,4,v./(n.),0
B,108,V,B-108-V-Q1to10,bubble,bubbling,1,3,n./v.,0
B,108,V,B-108-V-Q1to10,test,test,1,2,n./v.,0
B,108,V,B-108-V-Q1to10,portable,portable,1,4,adj.,0
B,109,C,B-109-C-Q21to30,robert,Robert,1,9,,0
B,109,C,B-109-C-Q21to30,stroud,Stroud,8,9,,0
B,109,C,B-109-C-Q21to30,be,was;be;were,13,1,v.,0
B,109,C,B-109-C-Q21to30,an,an,3,1,art.,0
B,109,C,B-109-C-Q21to30,american,American,2,9,,0
B,109,C,B-109-C-Q21to30,prisoner,prisoner,1,2,n.,0
B,109,C,B-109-C-Q21to30,who,who,1,1,pron.,0
B,109,C,B-109-C-Q21to30,rear,reared,1,5,n./adj.,0
B,109,C,B-109-C-Q21to30,and,and,8,1,conj.,0
B,109,C,B-109-C-Q21to30,sell,sold,1,1,v.,0
B,109,C,B-109-C-Q21to30,bird,birds;bird,6,1,n.,0
B,109,C,B-109-C-Q21to30,become,became,2,1,v.,0
B,109,C,B-109-C-Q21to30,ornithologist,ornithologist,1,9,,0
B,109,C,B-109-C-Q21to30,while,while;While,3,1,conj.,0
B,109,C,B-109-C-Q21to30,in,in;In,13,1,prep./adv./adj.,0
B,109,C,B-109-C-Q21to30,he,He;he,11,1,pron.,0
B,109,C,B-109-C-Q21to30,know,known,1,1,v.,0
B,109,C,B-109-C-Q21to30,as,as;As,2,1,adv./conj./prep./pron.,0
B,109,C,B-109-C-Q21to30,the,the,8,1,art.,0
B,109,C,B-109-C-Q21to30,of,of,7,9,,0
B,109,C,B-109-C-Q21to30,despite,Despite,1,4,prep.,0
B,109,C,B-109-C-Q21to30,this,this,3,1,pron./adj./adv.,0
B,109,C,B-109-C-Q21to30,actually,actually,1,9,,0
B,109,C,B-109-C-Q21to30,keep,kept;keep,2,1,v./n.,0
B,109,C,B-109-C-Q21to30,only,only,1,1,adv./adj./conj.,0
B,109,C,B-109-C-Q21to30,at,at,2,1,prep.,0
B,109,C,B-109-C-Q21to30,leavenworth,Leavenworth,2,9,,0
B,109,C,B-109-C-Q21to30,before,before,1,1,conj./prep./adv.,0
B,109,C,B-109-C-Q21to30,transfer,transferred,2,4,v./n.,0
B,109,C,B-109-C-Q21to30,to,to,9,1,prep.,0
B,109,C,B-109-C-Q21to30,is,is,3,1,v.,0
B,109,C,B-109-C-Q21to30,one,one,1,1,n./adj./pron.,0
B,109,C,B-109-C-Q21to30,most,most,1,1,adj./pron./adv.,0
B,109,C,B-109-C-Q21to30,notorious,notorious,1,6,adj.,0
B,109,C,B-109-C-Q21to30,criminal,criminals,1,3,adj./n.,0
B,109,C,B-109-C-Q21to30,convict,convicted,1,5,v./n.,0
B,109,C,B-109-C-Q21to30,first-degree,first-degree,1,9,,0
B,109,C,B-109-C-Q21to30,murder,murder,1,3,n./v.,0
B,109,C,B-109-C-Q21to30,sentence,sentenced;sentence,3,1,n./v.,0
B,109,C,B-109-C-Q21to30,death,death,2,1,n.,0
B,109,C,B-109-C-Q21to30,by,by,2,1,prep./adv.,0
B,109,C,B-109-C-Q21to30,hang,hanging,1,2,v.,0
B,109,C,B-109-C-Q21to30,his,His;his,7,1,pron.,0
B,109,C,B-109-C-Q21to30,mother,mother,1,1,n./v.,0
B,109,C,B-109-C-Q21to30,desperately,desperately,1,9,,0
B,109,C,B-109-C-Q21to30,plead,pleaded,1,5,v.,0
B,109,C,B-109-C-Q21to30,for,for,3,1,prep./conj.,0
B,109,C,B-109-C-Q21to30,president,President,1,2,n.,0
B,109,C,B-109-C-Q21to30,woodrow,Woodrow,1,9,,0
B,109,C,B-109-C-Q21to30,wilson,Wilson,1,9,,0
B,109,C,B-109-C-Q21to30,change,changed,1,2,v./n.,0
B,109,C,B-109-C-Q21to30,life,life,1,1,n.,0
B,109,C,B-109-C-Q21to30,imprisonment,imprisonment,1,6,v./(n.),0
B,109,C,B-109-C-Q21to30,without,without,1,2,prep./adv.,0
B,109,C,B-109-C-Q21to30,but,But;but,3,1,conj./prep./adv.,0
B,109,C,B-109-C-Q21to30,because,because,2,1,conj.,0
B,109,C,B-109-C-Q21to30,unpredictable,unpredictable,1,9,,0
B,109,C,B-109-C-Q21to30,violent,violent,1,3,adj.,0
B,109,C,B-109-C-Q21to30,warden,warden,1,9,,0
B,109,C,B-109-C-Q21to30,direct,directed,1,1,adj./adv./v.,0
B,109,C,B-109-C-Q21to30,that,that,3,1,pron./adj./adv./conj.,0
B,109,C,B-109-C-Q21to30,place,placed,1,1,n./v.,0
B,109,C,B-109-C-Q21to30,a,a,6,1,art.,0
B,109,C,B-109-C-Q21to30,separate,separated,1,2,adj./v.,0
B,109,C,B-109-C-Q21to30,unit,unit,1,1,n.,0
B,109,C,B-109-C-Q21to30,live,live,1,1,adj.,0
B,109,C,B-109-C-Q21to30,out,out,1,1,adv./prep./n./adj./v.,0
B,109,C,B-109-C-Q21to30,total,total,1,1,adj./n./v.,0
B,109,C,B-109-C-Q21to30,develop,developed,3,2,v./(n.),0
B,109,C,B-109-C-Q21to30,keen,keen,1,4,adj.,0
B,109,C,B-109-C-Q21to30,interest,interest,1,1,n./v.,0
B,109,C,B-109-C-Q21to30,after,after,1,1,prep./conj./adv.,0
B,109,C,B-109-C-Q21to30,find,finding,1,1,v./n.,0
B,109,C,B-109-C-Q21to30,injure,injured,1,3,v.,0
B,109,C,B-109-C-Q21to30,sparrow,sparrow,1,4,n.,0
B,109,C,B-109-C-Q21to30,prison,prison,3,2,n.,0
B,109,C,B-109-C-Q21to30,give,given,1,1,v.,0
B,109,C,B-109-C-Q21to30,special,special,1,1,adj.,0
B,109,C,B-109-C-Q21to30,right,right,1,1,adj./adv./n.,0
B,109,C,B-109-C-Q21to30,breed,breed,1,4,v./n.,0
B,109,C,B-109-C-Q21to30,maintain,maintain,1,2,v.,0
B,109,C,B-109-C-Q21to30,lab,lab,1,4,n.,0
B,109,C,B-109-C-Q21to30,inside,inside,1,1,n./adj./adv./prep.,0
B,109,C,B-109-C-Q21to30,two,two,3,1,n./adj.,0
B,109,C,B-109-C-Q21to30,it,It;it,3,1,pron.,0
B,109,C,B-109-C-Q21to30,felt,felt,1,9,,0
B,109,C,B-109-C-Q21to30,activity,activity,1,3,n.,0
B,109,C,B-109-C-Q21to30,would,would,2,9,,0
B,109,C,B-109-C-Q21to30,allow,allow;allowed,2,1,v.,0
B,109,C,B-109-C-Q21to30,productive,productive,1,4,adj.,0
B,109,C,B-109-C-Q21to30,use,use,1,1,v./n.,0
B,109,C,B-109-C-Q21to30,result,result,1,2,n./v.,0
B,109,C,B-109-C-Q21to30,able,able,2,1,adj.,0
B,109,C,B-109-C-Q21to30,author,author,1,3,n./v.,0
B,109,C,B-109-C-Q21to30,book,books,1,1,n.,0
B,109,C,B-109-C-Q21to30,on,on,2,9,,0
B,109,C,B-109-C-Q21to30,canaries,canaries,1,9,,0
B,109,C,B-109-C-Q21to30,their,their,2,1,pron.,0
B,109,C,B-109-C-Q21to30,have,had,1,1,v./aux.,0
B,109,C,B-109-C-Q21to30,raise,raised,1,1,v./n.,0
B,109,C,B-109-C-Q21to30,nearly,nearly,1,2,adv.,0
B,109,C,B-109-C-Q21to30,carefully,carefully,1,9,,0
B,109,C,B-109-C-Q21to30,study,studying,1,1,n.,0
B,109,C,B-109-C-Q21to30,habit,habits,1,2,n.,0
B,109,C,B-109-C-Q21to30,even,even,1,1,adv.,0
B,109,C,B-109-C-Q21to30,market,marketed,1,1,n./v.,0
B,109,C,B-109-C-Q21to30,medicine,medicines,1,2,n.,0
B,109,C,B-109-C-Q21to30,various,various,1,3,adj.,0
B,109,C,B-109-C-Q21to30,kind,kinds,1,1,adj.,0
B,109,C,B-109-C-Q21to30,although,Although,1,2,conj.,0
B,109,C,B-109-C-Q21to30,widely,widely,1,9,,0
B,109,C,B-109-C-Q21to30,debate,debated,1,2,n./v.,0
B,109,C,B-109-C-Q21to30,whether,whether,1,1,conj.,0
B,109,C,B-109-C-Q21to30,remedy,remedies,1,4,n./v.,0
B,109,C,B-109-C-Q21to30,make,make,1,1,v.,0
B,109,C,B-109-C-Q21to30,scientific,scientific,1,3,adj.,0
B,109,C,B-109-C-Q21to30,observation,observations,1,4,n.,0
B,109,C,B-109-C-Q21to30,late,later,1,1,adj./adv.,0
B,109,C,B-109-C-Q21to30,benefit,benefit,1,3,n./v.,0
B,109,C,B-109-C-Q21to30,research,research,1,4,n./v.,0
B,109,C,B-109-C-Q21to30,canary,canary,1,9,,0
B,109,C,B-109-C-Q21to30,spend,spent,1,1,v.,0
B,109,C,B-109-C-Q21to30,next,next,1,1,adj./adv.,0
B,109,C,B-109-C-Q21to30,seventeen,seventeen,1,1,n./adj.,0
B,109,C,B-109-C-Q21to30,year,years,1,1,n.,0
B,109,C,B-109-C-Q21to30,not,not,1,1,adv.,0
B,109,C,B-109-C-Q21to30,write,wrote,1,1,v.,0
B,109,C,B-109-C-Q21to30,more,more,1,1,adj./pron./adv.,0
B,109,C,B-109-C-Q21to30,these,these,1,1,pron./adj.,0
B,109,C,B-109-C-Q21to30,never,never,1,1,adv.,0
B,109,C,B-109-C-Q21to30,publish,published,1,4,v.,0
B,109,C,B-109-C-Q21to30,ban,banned,1,5,v./n.,0
B,109,C,B-109-C-Q21to30,die,died,1,1,v.,0
B,109,C,B-109-C-Q21to30,medical,medical,1,3,adj.,0
B,109,C,B-109-C-Q21to30,center,center,1,1,n./v.,0
B,109,D,B-109-D-Q31to35,gladiators,Gladiators;gladiators,8,9,,0
B,109,D,B-109-D-Q31to35,be,were;was;be,16,1,v.,0
B,109,D,B-109-D-Q31to35,combatants,combatants,2,9,,0
B,109,D,B-109-D-Q31to35,who,who,1,1,pron.,0
B,109,D,B-109-D-Q31to35,fight,fought,3,1,v./n.,0
B,109,D,B-109-D-Q31to35,against,against,1,1,prep.,0
B,109,D,B-109-D-Q31to35,wild,wild,1,2,adj./adv./n.,0
B,109,D,B-109-D-Q31to35,and,and,12,1,conj.,0
B,109,D,B-109-D-Q31to35,each,each,1,1,adj./pron./adv.,0
B,109,D,B-109-D-Q31to35,other,other,1,1,adj./pron.,0
B,109,D,B-109-D-Q31to35,during,during,1,1,prep.,0
B,109,D,B-109-D-Q31to35,the,the;The,18,1,art.,0
B,109,D,B-109-D-Q31to35,time,time,1,1,n./v.,0
B,109,D,B-109-D-Q31to35,of,of,15,9,,0
B,109,D,B-109-D-Q31to35,roman,Roman,4,9,,0
B,109,D,B-109-D-Q31to35,they,They,2,1,pron.,0
B,109,D,B-109-D-Q31to35,arm,armed,1,1,n.,0
B,109,D,B-109-D-Q31to35,with,with,1,1,prep.,0
B,109,D,B-109-D-Q31to35,deadly,deadly,1,6,adj./adv.,0
B,109,D,B-109-D-Q31to35,weapon,weapons,1,2,n.,0
B,109,D,B-109-D-Q31to35,in,in;In,7,1,prep./adv./adj.,0
B,109,D,B-109-D-Q31to35,most,most;Most,2,1,adj./pron./adv.,0
B,109,D,B-109-D-Q31to35,case,cases,1,1,n.,0
B,109,D,B-109-D-Q31to35,till,till,1,1,prep./conj.,0
B,109,D,B-109-D-Q31to35,either,either,1,1,adj./pron./conj.,0
B,109,D,B-109-D-Q31to35,one,one,1,1,n./adj./pron.,0
B,109,D,B-109-D-Q31to35,them,them,1,1,pron.,0
B,109,D,B-109-D-Q31to35,accept,accepted,1,2,v.,0
B,109,D,B-109-D-Q31to35,defeat,defeat,1,4,v./n.,0
B,109,D,B-109-D-Q31to35,or,or,2,1,conj.,0
B,109,D,B-109-D-Q31to35,for,for,4,1,prep./conj.,0
B,109,D,B-109-D-Q31to35,entertainment,entertainment,1,4,v./(n.),0
B,109,D,B-109-D-Q31to35,rome,Rome,1,9,,0
B,109,D,B-109-D-Q31to35,is,is,2,1,v.,0
B,109,D,B-109-D-Q31to35,rich,rich,1,1,adj.,0
B,109,D,B-109-D-Q31to35,as,as,2,1,adv./conj./prep./pron.,0
B,109,D,B-109-D-Q31to35,well,well,2,1,adj./adv.,0
B,109,D,B-109-D-Q31to35,people,people,1,1,n./v.,0
B,109,D,B-109-D-Q31to35,enjoy,enjoyed,1,2,v./(n.),0
B,109,D,B-109-D-Q31to35,sight,sight,1,1,n./v.,0
B,109,D,B-109-D-Q31to35,blood,blood,1,1,n.,0
B,109,D,B-109-D-Q31to35,violent,violent,1,3,adj.,0
B,109,D,B-109-D-Q31to35,crowd,crowded,1,2,n./v.,0
B,109,D,B-109-D-Q31to35,into,into,1,1,prep.,0
B,109,D,B-109-D-Q31to35,arena,arenas,1,5,n.,0
B,109,D,B-109-D-Q31to35,to,to,5,1,prep.,0
B,109,D,B-109-D-Q31to35,watch,watch,2,1,n.,0
B,109,D,B-109-D-Q31to35,gladiator,gladiator,3,9,,0
B,109,D,B-109-D-Q31to35,just,just,1,1,adj.,0
B,109,D,B-109-D-Q31to35,like,like,1,1,prep.,0
B,109,D,B-109-D-Q31to35,we,we,1,1,pron.,0
B,109,D,B-109-D-Q31to35,tennis,tennis,1,2,n.,0
B,109,D,B-109-D-Q31to35,match,matches,1,1,n.,0
B,109,D,B-109-D-Q31to35,recruit,recruited,1,6,n./v.,0
B,109,D,B-109-D-Q31to35,from,from,2,1,prep.,0
B,109,D,B-109-D-Q31to35,different,different,2,1,adj.,0
B,109,D,B-109-D-Q31to35,some,Some;some,2,1,adj./pron.,0
B,109,D,B-109-D-Q31to35,slave,slaves,1,3,n./v.,0
B,109,D,B-109-D-Q31to35,buy,bought,1,1,v./n.,0
B,109,D,B-109-D-Q31to35,land,lands,1,1,n.,0
B,109,D,B-109-D-Q31to35,under,under,1,1,prep./adv.,0
B,109,D,B-109-D-Q31to35,prisoner,prisoners,1,2,n.,0
B,109,D,B-109-D-Q31to35,others,others,1,9,,0
B,109,D,B-109-D-Q31to35,a,a,4,1,art.,0
B,109,D,B-109-D-Q31to35,group,group,1,1,n./v.,0
B,109,D,B-109-D-Q31to35,which,which,2,1,pron./adj.,0
B,109,D,B-109-D-Q31to35,once,once,1,9,,0
B,109,D,B-109-D-Q31to35,account,accounted,1,3,n.,0
B,109,D,B-109-D-Q31to35,half,half,1,1,n./adj./adv.,0
B,109,D,B-109-D-Q31to35,all,all;All,3,1,adj./adv./pron./n.,0
B,109,D,B-109-D-Q31to35,majority,majority,1,3,n.,0
B,109,D,B-109-D-Q31to35,these,These;these,2,1,pron./adj.,0
B,109,D,B-109-D-Q31to35,generally,generally,1,9,,0
B,109,D,B-109-D-Q31to35,skilled,skilled,1,2,adj.,0
B,109,D,B-109-D-Q31to35,fighter,fighters,1,2,n.,0
B,109,D,B-109-D-Q31to35,pay,paid,1,1,v./(n.),0
B,109,D,B-109-D-Q31to35,their,their,2,1,pron.,0
B,109,D,B-109-D-Q31to35,there,There;there,2,1,adv./n.,0
B,109,D,B-109-D-Q31to35,evidence,evidence,1,4,n./v.,0
B,109,D,B-109-D-Q31to35,suggest,suggest,2,3,v.,0
B,109,D,B-109-D-Q31to35,that,that,4,1,pron./adj./adv./conj.,0
B,109,D,B-109-D-Q31to35,female,females,1,2,adj./n.,0
B,109,D,B-109-D-Q31to35,also,also,1,1,adv.,0
B,109,D,B-109-D-Q31to35,participate,participated,1,3,v.,0
B,109,D,B-109-D-Q31to35,both,both,1,1,adj./pron./adv.,0
B,109,D,B-109-D-Q31to35,male,male,1,2,adj./n.,0
B,109,D,B-109-D-Q31to35,look,looked,1,1,v./n.,0
B,109,D,B-109-D-Q31to35,after,after,3,1,prep./conj./adv.,0
B,109,D,B-109-D-Q31to35,by,by,3,1,prep./adv.,0
B,109,D,B-109-D-Q31to35,owner,owners,1,2,n.,0
B,109,D,B-109-D-Q31to35,reward,rewarded,1,4,n./v.,0
B,109,D,B-109-D-Q31to35,win,winning,1,1,v./n.,0
B,109,D,B-109-D-Q31to35,historian,historians,1,3,n.,0
B,109,D,B-109-D-Q31to35,sometimes,sometimes,1,1,adv.,0
B,109,D,B-109-D-Q31to35,call,called,1,1,v./n.,0
B,109,D,B-109-D-Q31to35,latin,Latin,1,9,,0
B,109,D,B-109-D-Q31to35,term,term,1,2,n./v.,0
B,109,D,B-109-D-Q31to35,means,means,1,2,n.,0
B,109,D,B-109-D-Q31to35,recent,Recent,1,2,adj.,0
B,109,D,B-109-D-Q31to35,research,research,1,4,n./v.,0
B,109,D,B-109-D-Q31to35,find,findings,1,1,v./n.,0
B,109,D,B-109-D-Q31to35,this,this,2,1,pron./adj./adv.,0
B,109,D,B-109-D-Q31to35,name,name,1,1,n./v.,0
B,109,D,B-109-D-Q31to35,likely,likely,1,1,adj./adv.,0
B,109,D,B-109-D-Q31to35,chemical,Chemical,1,2,adj./n.,0
B,109,D,B-109-D-Q31to35,analysis,analyses,1,4,n.,0
B,109,D,B-109-D-Q31to35,bone,bones;bone,2,1,n.,0
B,109,D,B-109-D-Q31to35,found,found,1,3,v.,0
B,109,D,B-109-D-Q31to35,graveyard,graveyard,1,9,,0
B,109,D,B-109-D-Q31to35,indicate,indicated,1,2,v.,0
B,109,D,B-109-D-Q31to35,typical,typical,1,3,adj.,0
B,109,D,B-109-D-Q31to35,food,food,1,1,n.,0
B,109,D,B-109-D-Q31to35,eat,eaten,1,1,v.,0
B,109,D,B-109-D-Q31to35,little,little,1,1,adj./adv./n.,0
B,109,D,B-109-D-Q31to35,sign,sign,1,2,n./v.,0
B,109,D,B-109-D-Q31to35,meat,meat,1,1,n.,0
B,109,D,B-109-D-Q31to35,dairy,dairy,1,3,n.,0
B,109,D,B-109-D-Q31to35,product,products,1,3,n.,0
B,109,D,B-109-D-Q31to35,diet,diet,3,3,n./v.,0
B,109,D,B-109-D-Q31to35,almost,almost,1,1,adv.,0
B,109,D,B-109-D-Q31to35,professional,professional,1,4,adj./n.,0
B,109,D,B-109-D-Q31to35,addition,addition,1,2,n.,0
B,109,D,B-109-D-Q31to35,plant-heavy,plant-heavy,1,9,,0
B,109,D,B-109-D-Q31to35,drink,drank,1,1,v./n.,0
B,109,D,B-109-D-Q31to35,plant,plant,1,1,n.,0
B,109,D,B-109-D-Q31to35,ash,ashes,1,3,n.,0
B,109,D,B-109-D-Q31to35,fortify,fortify,1,6,v.,0
B,109,D,B-109-D-Q31to35,body,body,1,1,n.,0
B,109,D,B-109-D-Q31to35,physical,physical,1,4,adj.,0
B,109,D,B-109-D-Q31to35,exertion,exertion,1,9,,0
B,109,D,B-109-D-Q31to35,promote,promote,1,3,v.,0
B,109,D,B-109-D-Q31to35,better,better,1,1,adj./adv./n./v.,0
B,109,D,B-109-D-Q31to35,follow,followed,1,1,v.,0
B,109,D,B-109-D-Q31to35,may,may,1,1,n.,0
B,109,D,B-109-D-Q31to35,unconventional,unconventional,1,9,,0
B,109,D,B-109-D-Q31to35,modern,modern,1,2,adj.,0
B,109,D,B-109-D-Q31to35,athletic,athletic,1,4,adj.,0
B,109,D,B-109-D-Q31to35,but,but,1,1,conj./prep./adv.,0
B,109,D,B-109-D-Q31to35,day,days,1,1,n.,0
B,109,M,B-109-M-Q11to15,to,to,1,1,prep.,1
B,109,M,B-109-M-Q11to15,the,The;the,13,1,art.,0
B,109,M,B-109-M-Q11to15,consumer,Consumer;consumer;consumers,10,4,n.,0
B,109,M,B-109-M-Q11to15,protection,Protection;protection,6,3,n.,0
B,109,M,B-109-M-Q11to15,act,Act,2,1,n./v.,0
B,109,M,B-109-M-Q11to15,in,in;In,8,1,prep./adv./adj.,0
B,109,M,B-109-M-Q11to15,taiwan,Taiwan,1,9,,0
B,109,M,B-109-M-Q11to15,be,was,1,1,v.,0
B,109,M,B-109-M-Q11to15,enact,enacted,1,6,v./(n.),0
B,109,M,B-109-M-Q11to15,on,on,1,9,,0
B,109,M,B-109-M-Q11to15,january,January,1,1,n.,0
B,109,M,B-109-M-Q11to15,demonstrate,demonstrated,1,4,v.,0
B,109,M,B-109-M-Q11to15,government's,government's,1,9,,0
B,109,M,B-109-M-Q11to15,effort,efforts,1,2,n.,0
B,109,M,B-109-M-Q11to15,to,to,7,1,prep.,0
B,109,M,B-109-M-Q11to15,protect,protect;protecting,2,2,v.,0
B,109,M,B-109-M-Q11to15,consumers',consumers',1,9,,0
B,109,M,B-109-M-Q11to15,right,rights,1,1,adj./adv./n.,0
B,109,M,B-109-M-Q11to15,and,and,9,1,conj.,0
B,109,M,B-109-M-Q11to15,current,current,1,3,adj./n.,0
B,109,M,B-109-M-Q11to15,serve,serves,1,1,v.,0
B,109,M,B-109-M-Q11to15,as,as,1,1,adv./conj./prep./pron.,0
B,109,M,B-109-M-Q11to15,supervisor,supervisor,1,5,n.,0
B,109,M,B-109-M-Q11to15,coordinator,coordinator,1,9,,0
B,109,M,B-109-M-Q11to15,for,for,2,1,prep./conj.,0
B,109,M,B-109-M-Q11to15,various,various,2,3,adj.,0
B,109,M,B-109-M-Q11to15,organization,organizations,2,2,n.,0
B,109,M,B-109-M-Q11to15,that,that,3,1,pron./adj./adv./conj.,0
B,109,M,B-109-M-Q11to15,put,put,1,1,v.,0
B,109,M,B-109-M-Q11to15,this,this,1,1,pron./adj./adv.,0
B,109,M,B-109-M-Q11to15,law,law,1,1,n.,0
B,109,M,B-109-M-Q11to15,into,into,1,1,prep.,0
B,109,M,B-109-M-Q11to15,order,order,1,1,n./v.,0
B,109,M,B-109-M-Q11to15,improve,improve,1,2,v./(n.),0
B,109,M,B-109-M-Q11to15,well-being,well-being,1,9,,0
B,109,M,B-109-M-Q11to15,of,of,1,9,,0
B,109,M,B-109-M-Q11to15,committee,Committee,5,3,n.,0
B,109,M,B-109-M-Q11to15,advocate,advocates,1,6,n./v.,0
B,109,M,B-109-M-Q11to15,fair,fair,1,2,adj./adv.,0
B,109,M,B-109-M-Q11to15,trade,trade,2,2,n./v.,0
B,109,M,B-109-M-Q11to15,reasonable,reasonable,1,3,adj.,0
B,109,M,B-109-M-Q11to15,price,pricing,1,1,n./v.,0
B,109,M,B-109-M-Q11to15,goods,goods,1,4,n.,0
B,109,M,B-109-M-Q11to15,also,also,2,1,adv.,0
B,109,M,B-109-M-Q11to15,organize,organizes,1,2,v.,0
B,109,M,B-109-M-Q11to15,educational,educational,1,3,adj.,0
B,109,M,B-109-M-Q11to15,program,programs,1,3,n./v.,0
B,109,M,B-109-M-Q11to15,raise,raise,1,1,v./n.,0
B,109,M,B-109-M-Q11to15,is,is,1,1,v.,0
B,109,M,B-109-M-Q11to15,active,active,1,2,adj.,0
B,109,M,B-109-M-Q11to15,assist,assisting,1,3,v.,0
B,109,M,B-109-M-Q11to15,involve,involved;involving,2,4,v./(n.),0
B,109,M,B-109-M-Q11to15,dispute,disputes,1,4,v./n.,0
B,109,M,B-109-M-Q11to15,with,with;With,3,1,prep.,0
B,109,M,B-109-M-Q11to15,business,businesses,1,2,n.,0
B,109,M,B-109-M-Q11to15,or,or,1,1,conj.,0
B,109,M,B-109-M-Q11to15,its,its,2,1,pron.,0
B,109,M,B-109-M-Q11to15,have,has,1,1,v./aux.,0
B,109,M,B-109-M-Q11to15,take,taken,1,1,v.,0
B,109,M,B-109-M-Q11to15,measures,measures,2,4,n.,0
B,109,M,B-109-M-Q11to15,emphasize,emphasize,1,3,v.,0
B,109,M,B-109-M-Q11to15,product,product,1,3,n.,0
B,109,M,B-109-M-Q11to15,safety,safety,1,2,n.,0
B,109,M,B-109-M-Q11to15,these,These,1,1,pron./adj.,0
B,109,M,B-109-M-Q11to15,ensure,ensure,1,5,v.,0
B,109,M,B-109-M-Q11to15,all,all,1,1,adj./adv./pron./n.,0
B,109,M,B-109-M-Q11to15,label,labels,1,3,n./v.,0
B,109,M,B-109-M-Q11to15,advertisement,advertisements,1,3,v./(n.),0
B,109,M,B-109-M-Q11to15,conform,conform,1,6,v.,0
B,109,M,B-109-M-Q11to15,collaborates,collaborates,1,9,,0
B,109,M,B-109-M-Q11to15,international,international,1,2,adj.,0
B,109,M,B-109-M-Q11to15,respond,respond,1,3,v.,0
B,109,M,B-109-M-Q11to15,problem,problems,1,1,n.,0
B,109,M,B-109-M-Q11to15,cross-border,cross-border,1,9,,0
B,109,M,B-109-M-Q11to15,regulatory,regulatory,1,9,,0
B,109,M,B-109-M-Q11to15,power,power,1,1,n./v.,0
B,109,M,B-109-M-Q11to15,administrative,administrative,1,6,adj.,0
B,109,M,B-109-M-Q11to15,play,plays,1,1,v./n.,0
B,109,M,B-109-M-Q11to15,a,a,1,1,art.,0
B,109,M,B-109-M-Q11to15,crucial,crucial,1,6,adj.,0
B,109,M,B-109-M-Q11to15,role,role,1,2,n.,0
B,109,M,B-109-M-Q11to15,fight,fights,1,1,v./n.,0
B,109,M,B-109-M-Q11to15,persist,persists,1,5,v.,0
B,109,M,B-109-M-Q11to15,correspond,corresponds,1,4,v.,0
B,109,M,B-109-M-Q11to15,purchase,purchases,1,5,v./n.,0
B,109,M,B-109-M-Q16to20,purchase,purchases,1,5,v./n.,1
B,109,M,B-109-M-Q16to20,scientific,Scientific,1,3,adj.,0
B,109,M,B-109-M-Q16to20,discovery,discovery;discoveries,3,3,n.,0
B,109,M,B-109-M-Q16to20,can,can,1,1,v.(aux.),0
B,109,M,B-109-M-Q16to20,take,take,1,1,v.,0
B,109,M,B-109-M-Q16to20,various,various,1,3,adj.,0
B,109,M,B-109-M-Q16to20,one,One;one,3,1,n./adj./pron.,0
B,109,M,B-109-M-Q16to20,of,of,8,9,,0
B,109,M,B-109-M-Q16to20,them,them,1,1,pron.,0
B,109,M,B-109-M-Q16to20,is,is,1,1,v.,0
B,109,M,B-109-M-Q16to20,the,the;The,14,1,art.,0
B,109,M,B-109-M-Q16to20,luck,luck,1,2,n.,0
